STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,TAVG,TSUN,WT01,WT02,WT03,WT04,WT08,WT09,WT11,WT13,WT15,WT16,WT18,WT19,WT21,WT22
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/6/2010,17.9,0.76,,,1,,,,1,,,,,1,1,1,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/7/2010,8.95,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/8/2010,6.71,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/9/2010,4.7,0.17,,,1,1,,,1,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/10/2010,22.37,0,,,1,1,,,1,,,,,1,1,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/11/2010,14.54,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/12/2010,5.14,0,,,,,,,,,,,,,1,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/13/2010,12.08,0,,,,,,,,,,,,1,1,1,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/14/2010,10.74,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/15/2010,10.51,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/16/2010,14.54,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/17/2010,10.07,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/18/2010,11.63,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/19/2010,10.51,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/20/2010,5.37,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/21/2010,5.14,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/22/2010,4.92,0.04,,,1,1,,,1,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/23/2010,10.74,0,,,1,,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/24/2010,7.16,0.06,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/25/2010,14.54,0.02,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/26/2010,19.24,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/27/2010,8.5,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2/28/2010,7.83,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/1/2010,9.4,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/2/2010,13.42,0.5,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/3/2010,17.22,0.75,,,,,,,1,,,,,1,1,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/4/2010,10.74,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/5/2010,9.17,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/6/2010,8.5,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/7/2010,5.82,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/8/2010,4.92,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/9/2010,4.7,0,,,,,,,1,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/10/2010,4.92,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/11/2010,6.49,0.04,,,1,,,,1,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/12/2010,11.63,0.23,,,1,,,,1,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/13/2010,10.07,0,,,1,,,,1,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/14/2010,10.29,0,,,,,,,1,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/15/2010,12.3,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/16/2010,11.63,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/17/2010,4.47,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/18/2010,7.16,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/19/2010,5.82,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/20/2010,6.71,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/21/2010,8.5,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/22/2010,9.84,0.08,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/23/2010,14.32,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/24/2010,8.72,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/25/2010,11.86,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/26/2010,17,0.03,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/27/2010,12.53,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/28/2010,12.97,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/29/2010,12.08,2.03,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/30/2010,13.87,0.01,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,3/31/2010,10.51,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/1/2010,4.7,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/2/2010,7.38,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/3/2010,7.61,0,,,1,1,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/4/2010,6.71,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/5/2010,8.5,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/6/2010,12.08,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/7/2010,15.21,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/8/2010,17.67,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/9/2010,10.29,0.66,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/10/2010,4.47,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/11/2010,7.83,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/12/2010,6.93,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/13/2010,8.95,0.09,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/14/2010,12.08,0.16,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/15/2010,4.03,0,,,1,1,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/16/2010,11.18,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/17/2010,14.32,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/18/2010,8.05,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/19/2010,4.92,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/20/2010,5.59,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/21/2010,4.25,0.08,,,1,1,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/22/2010,6.26,0,,,1,1,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/23/2010,6.71,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/24/2010,8.28,0.06,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/25/2010,15.21,0.11,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/26/2010,12.53,0,,,1,,1,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/27/2010,10.07,0.05,,,1,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/28/2010,10.29,0.03,,,1,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/29/2010,7.38,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,4/30/2010,11.63,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/1/2010,13.65,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/2/2010,13.87,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/3/2010,13.42,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/4/2010,8.05,0.03,,,1,1,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/5/2010,6.93,0,,,1,1,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/6/2010,10.29,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/7/2010,9.4,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/8/2010,18.79,0,,,,,1,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/9/2010,10.07,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/10/2010,7.83,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/11/2010,8.5,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/12/2010,12.97,0.56,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/13/2010,10.29,0.57,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/14/2010,9.62,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/15/2010,10.07,0,,,,,,,1,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/16/2010,8.72,0.61,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/17/2010,8.95,1.18,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/18/2010,8.5,0.02,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/19/2010,4.92,0.01,,,1,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/20/2010,4.47,0,,,1,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/21/2010,4.03,0,,,1,1,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/22/2010,5.82,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/23/2010,4.47,0.76,,,1,1,1,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/24/2010,10.96,0.18,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/25/2010,12.3,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/26/2010,9.17,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/27/2010,6.93,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/28/2010,9.84,0.02,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/29/2010,10.51,0.1,,,1,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/30/2010,9.4,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,5/31/2010,10.51,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/1/2010,11.41,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/2/2010,7.16,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/3/2010,9.62,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/4/2010,7.83,0,,,1,,1,,1,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/5/2010,9.62,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/6/2010,11.86,1.34,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/7/2010,6.71,0.02,,,1,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/8/2010,6.04,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/9/2010,10.07,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/10/2010,8.95,0,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/11/2010,7.61,0,,,1,1,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/12/2010,6.71,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/13/2010,9.4,0.19,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/14/2010,6.71,0,,,1,,,,1,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/15/2010,8.72,0,,,1,1,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/16/2010,8.28,0.25,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/17/2010,6.93,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/18/2010,7.83,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/19/2010,7.38,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/20/2010,6.04,0.38,,,1,1,1,,1,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/21/2010,6.04,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/22/2010,3.8,0,,,1,1,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/23/2010,6.93,0,,,1,,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/24/2010,8.5,0,,,1,,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/25/2010,6.04,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/26/2010,6.93,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/27/2010,10.07,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/28/2010,12.53,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/29/2010,10.29,0.3,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,6/30/2010,8.05,0.44,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/1/2010,8.5,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/2/2010,7.83,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/3/2010,4.25,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/4/2010,6.26,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/5/2010,7.61,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/6/2010,6.26,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/7/2010,7.61,0,,,1,,,,1,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/8/2010,9.62,0.02,,,1,,,,1,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/9/2010,8.28,0.08,,,1,,,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/10/2010,7.38,0.25,,,1,,1,,1,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/11/2010,7.16,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/12/2010,6.71,0.01,,,1,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/13/2010,9.4,0.56,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/14/2010,9.17,0.94,,,1,,1,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/15/2010,4.92,0,,,1,1,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/16/2010,10.51,0,,,1,,,,,,,1,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/17/2010,9.4,1.74,,,1,,1,,,,1,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/18/2010,10.51,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/19/2010,13.87,0.01,,,,,1,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/20/2010,9.62,0.01,,,,,1,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/21/2010,10.51,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/22/2010,7.61,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/23/2010,8.5,0.02,,,1,,1,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/24/2010,11.86,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/25/2010,12.3,0.01,,,,,1,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/26/2010,6.49,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/27/2010,4.47,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/28/2010,7.16,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/29/2010,8.95,0.23,,,1,,1,,,,,1,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/30/2010,11.18,0,,,,,,,,,,,,,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,7/31/2010,6.93,0,,,,,,,,,,,,1,,,,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,8/1/2010,10.29,0.08,,,1,,,,,,,1,,1,,,,
